id,trip,r,t,g,b,n,m,c,v,G,boy,girl
170,1,-0.040834004717033884,-0.5429825930904679,-0.3277709950968621,-1.0493368051493324,-0.902907186163978,-0.7939715338099055,-0.11459748047600535,,boy,1,0
170,2,0.1991458155258932,-0.3967525477061268,-0.2602089181544745,-0.6595748591808139,-0.6344693706991418,-0.3828077038012044,-1.2484914122129376,1.3086746789652877,boy,1,0
171,1,1.2690558474422762,-0.4881463260713401,0.1451635434998514,0.1493977131182885,0.8821005162723671,-0.5710513850100073,-0.1769467147712554,-0.20412437935598704,boy,1,0
173,1,0.07915590540442967,0.5903002586381759,-1.2736400722902892,-1.347288159400822,0.4325347458912471,-1.9482025264849336,0.5697321325323899,0.8312147819971054,boy,1,0
173,2,0.41912731741524295,0.5720215029651332,-1.0709538414631259,-0.8605187957690281,0.12872154717495973,-1.4726395423784844,-0.0810548145093596,0.9241545299697322,boy,1,0
174,1,0.7590987294260563,-0.07687432342788059,-1.0709538414631259,-1.27280032083795,-0.34836659585756485,-1.4577781991251575,1.1588809898383658,0.3429199403170891,boy,1,0
174,2,1.1490659373208127,1.467680530944223,-0.8682676106359632,-0.6959526408045426,-0.18592696647036414,-0.9822152150187085,-0.9235066904036684,1.8208063990113403,boy,1,0
175,1,0.3291348848241453,0.2887007900329723,0.1451635434998514,-0.07406580257032859,1.0910315011858782,-0.6948959121210618,1.1421576226171188,0.497498484872597,boy,1,0
175,2,0.2591407705866249,0.7091121705129529,0.1451635434998514,-0.009971615899949956,-0.75271624045836,-0.2540093956057078,0.3693374349819703,,boy,1,0
176,1,-0.08083064142418839,0.11505261113906715,0.21272562044223906,-0.4967409795317442,1.9011925885820105,-1.0218454636942458,0.8023869332808967,-0.21086612273223945,boy,1,0
176,2,-0.3108113024903268,0.508045858109484,0.4491928897405958,0.1823109441111857,-0.4643063613873314,-0.5908665093477761,1.95560481073077,0.17148703732094905,boy,1,0
177,1,-0.03083484554024525,0.508045858109484,-0.3277709950968621,-1.319571754354172,0.1843075899094708,-1.7104210344317088,1.1207774055386537,1.4526590553581131,boy,1,0
177,2,0.3691315215312999,1.1295235509929338,-0.158865802740893,-0.7150076692741145,-0.5278563196346859,-1.2794420800852395,0.3075262514091398,2.326437152230292,boy,1,0
178,1,0.7990953661332109,0.06021634411993925,0.0100393896150761,-0.4378436188076125,-0.7366493108113764,-0.2540093956057078,-0.8113210293112948,-0.3830213553758352,boy,1,0
179,1,0.00916179116690926,0.09677385546602453,0.1451635434998514,-0.8518574191919499,-0.030834217666142694,-1.1258748664675315,0.2505033021722593,-0.19112244570178527,boy,1,0
180,1,0.33913404400093394,1.3214504855598816,2.644960390368194,3.7785144989140496,,1.0736039350247968,1.0849094428452726,,boy,1,0
181,1,0.8390920028403653,0.4714883467633987,2.4422741595410318,2.72182655651051,-1.5697571214648292,1.1429568702069874,0.6570089648318251,-0.8990055002083184,boy,1,0
181,2,1.519034826861992,0.6634152813303464,3.996201929215947,3.7490658185519825,-1.451941858725064,1.5887971678067838,0.9609137769425831,,boy,1,0
182,1,-0.4907961676725221,-1.9870042912608368,-1.2736400722902892,-1.1498087734434397,,-1.2794420800852395,-0.2626239931788471,-0.809436623923818,boy,1,0
183,1,-0.2808138249599609,-1.3929447318869508,0.4154118512694019,0.37286122880690586,0.3047604258151597,-0.1697951171701906,-0.10564873764692836,0.3807218585339344,boy,1,0
184,1,-1.38072133440671,-0.5704007266000319,-1.4087642261750644,-1.2814616974150281,-0.06369097673929051,-1.9382949643160488,0.37925174945631934,0.7211798990346956,boy,1,0
186,1,-1.000753285688742,0.023658832773853958,-0.7331434567511881,-1.2814616974150281,0.6255915623453759,-1.6658370046717292,0.07392881916244028,2.4135982630232737,boy,1,0
186,2,-0.4308012126117903,0.937596616425986,-0.4628951489816374,-1.0874468620884763,-0.09251715934613433,-1.3735639206896406,1.2797922486927666,3.0807900807231388,boy,1,0
187,1,0.4091281582384543,-0.9268364622243634,2.239587928713868,1.6374222090603212,-0.7903342171749164,0.7813308510427083,-0.4842195575669258,,boy,1,0
188,1,-1.5607061995889049,-0.7349095276574157,0.8883463898661155,1.093487760019811,-0.2685059605103374,0.26118383717627913,0.7984495698548195,-0.8782987169812566,boy,1,0
188,2,-0.3808054167278472,0.2064463895042804,1.7666533901171548,1.0138030955106918,-0.8359743140206033,0.6921627915227491,0.3694583921211193,,boy,1,0
189,1,-0.9407583306280104,0.13333136681210986,1.4964050823476045,0.9289216050553254,0.4007302589937533,1.0934190593625657,-0.07502989769901122,,boy,1,0
189,2,-1.3007280609924008,0.7273909261859958,2.374712082598644,2.55899267686144,-1.2006468773973702,1.7175954760022805,0.671217257745948,,boy,1,0
190,1,1.1390667781440242,0.48062772459992,0.6856601590389525,-0.6682362357578923,-0.866215700406116,-0.5908665093477761,-0.821581531459759,-0.7612813140934416,boy,1,0
190,2,-0.07083148224739975,0.7182515483494744,0.6856601590389525,-0.17107322023360444,3.111463896671857,-0.23914805235238126,-0.6468756277029944,,boy,1,0
191,1,-1.2807297426388236,-1.3015509535217378,-0.9358296875783508,-1.1359505709201143,0.37046106957293307,-1.57666894515177,0.6804996754416424,1.8906315982653858,boy,1,0
191,2,-1.1207431958102057,-1.8499136237130167,-0.5980193028664127,-1.0510690804647482,0.7307036963119928,-1.2645807368319129,-0.17233157427236298,,boy,1,0
192,1,0.18914665634910452,1.2391960850311898,3.1854570059072955,2.591905907854338,-1.1457054363276429,1.346061894669117,-0.1408514360749919,,boy,1,0
193,1,-0.9807549673351648,1.2848929742137964,-0.2602089181544745,-0.6855589889120486,-0.94537137621818,-1.6212529749117497,0.16680930375312075,2.1376683376952177,boy,1,0
195,1,-0.7007785103850833,-1.3929447318869508,-0.7331434567511881,-0.8535896945073654,-1.494193740277436,-1.3636563585207564,-1.0243307222877427,,boy,1,0
196,1,0.3291348848241453,0.2612826565234083,0.21272562044223906,-0.15894729302569496,0.35800645825856864,0.23641493175406825,0.20684820227921027,0.287782110561308,boy,1,0
197,1,-0.9107608530976444,-0.6069582379461173,-0.530457225924025,-0.8605187957690281,0.2772964641161759,-1.5320849153917906,-0.17944301986713196,2.105645056658017,boy,1,0
198,1,-0.9307591714512216,-0.5704007266000319,-1.476326303117452,-0.6006774984566825,-0.2211091550007584,-1.5964840694895388,-1.1961983042103492,1.6000143034390648,boy,1,0
199,1,-0.8907625347440672,-0.6343763714556812,-1.0033917645207386,-0.7929600584678181,0.283265055364953,-1.670790785756172,0.9175902664482356,,boy,1,0
200,1,-1.0407499223958967,-0.26880125799482835,-1.0033917645207386,0.8059300576608153,0.05009773157158317,-1.0069841204409196,-0.5417325917641503,,boy,1,0
500,1,-0.6707810328547174,-0.1682681017930938,,-0.4031981124992997,2.777005409348671,0.5584107022428101,-0.3885925117304074,-0.1867884678170512,girl,0,1
500,2,1.409044075917317,1.1569416845024978,0.3478497743270143,-0.28713566636645194,-0.16768969741701736,1.0339736863492597,-0.5371216222010905,-1.4407527358000527,girl,0,1
500,3,2.1789793325300413,1.6687468433476915,0.8207843129237278,-0.022097543107859715,-1.641793510379229,1.6086122921445525,-0.0287971594613488,-1.6591370658808096,girl,0,1
500,4,3.098901976794595,2.5461271156537393,1.6990913131747671,0.6725448583738113,,1.85134756528222,-0.26778344080390803,-1.486981833237214,girl,0,1
501,1,-0.020835686363456618,-2.2337674928469125,,-1.0025653716331104,-0.05261440252837798,-0.7741564094721368,,1.2130863889519905,girl,0,1
501,2,0.9090861170778856,0.0419375884468966,-1.0033917645207386,-0.6872912642274643,0.8687432056174459,-0.2193329280146125,-0.30653769109352313,0.8345856536852322,girl,0,1
501,3,1.1790634148511787,0.3252583013790576,-0.7331434567511881,-0.17800232149526685,0.44092593688193205,0.4692426427228508,-0.5342978986423464,-0.3863922270639616,girl,0,1
502,1,-0.4607986901421562,0.6542759034938251,,-0.9072902292852504,0.2715466096500725,-0.2936396442812452,-0.7526505604204943,0.377110210296656,girl,0,1
502,2,0.17914749717231593,0.6999727926764318,-0.9358296875783508,-0.6405198307112421,-0.3160710638590659,0.1670619965718777,-0.385545643104613,-0.20075350766786068,girl,0,1
502,3,-0.12082727813134288,1.019851016954678,-0.3953330720392498,-0.21438010311899536,,0.7218854780294021,-1.0668596695059598,,girl,0,1
502,4,0.43912563576882013,1.1934991958485832,0.0100393896150761,0.11648448212539128,,1.2469862729802732,-0.13386511855520455,,girl,0,1
503,1,-0.0508331638938225,1.0655479061372846,,-1.0493368051493324,2.426012058441548,-0.5660976039255652,0.024801451456878,1.144224295894552,girl,0,1
503,2,-0.87076421639049,1.1386629288294552,-1.2060779953479015,-1.094375963350139,-0.1008314173028307,-0.07567327656578919,1.787774694694226,1.8940024699535127,girl,0,1
503,3,0.0591575870508524,1.2757535963772748,-1.1385159184055138,-0.2126478278035796,-0.2306038407327729,0.4147510507939868,-1.0316778257570598,-0.5859959863108718,girl,0,1
503,4,0.8590903211939426,1.6778862211842132,-0.3277709950968621,-0.36855260619098695,0.9211764303461568,0.9398518457448579,-0.7625648748948434,,girl,0,1
504,1,-0.4807970084957335,-1.822495490203453,,-0.0654044259932504,0.8044011961600479,0.3156754291051432,-0.9637603921251432,0.6523178059772571,girl,0,1
504,2,-1.0607482407494742,-0.8628608173687142,-0.530457225924025,1.1160073391202143,0.2800005385832569,0.8060997564649192,-0.85560176957925,-0.07001184147838861,girl,0,1
504,3,-0.7607734654458149,-0.5704007266000319,-0.057522687327311535,1.2112824814680745,1.045085943798168,1.3312005514157903,-0.16400638635027545,-0.1663224611391414,girl,0,1
504,4,0.04915842787406377,0.06935572195646057,0.8207843129237278,1.5646666458128646,,1.8216248787755664,-0.5195682387491345,-1.0846442196044193,girl,0,1
505,1,0.5391172275367065,-1.027369618426098,,-1.243351640475884,0.4164203521064189,-0.6007740715166604,0.4758422814701945,-0.7887298406967562,girl,0,1
505,2,0.14915001964195004,-0.058595567754837936,-1.2736400722902892,-1.0961082386655547,-0.2713368046354853,-0.1450262117479797,0.2096218746079616,,girl,0,1
506,1,0.14915001964195004,-0.5521219709269893,,-0.8899674761310941,0.13799508684651493,-0.5462824795877964,-0.38860711000582204,0.8759992201393558,girl,0,1
506,2,0.11915254211158414,-0.3053587693409136,-0.7331434567511881,-0.9246129824394068,-0.20913150482915707,-0.07071949548134701,0.13549808845697414,-0.6408930395175007,girl,0,1
506,3,0.6291096601278041,0.03279821061037528,-0.19264684121208686,-0.6474489319729048,0.23882659984894436,0.4692426427228508,-0.1284032780822723,-1.376946950274804,girl,0,1
507,1,-0.2708146657831723,-1.338108464867823,,-1.0025653716331104,0.9185293296851588,-0.8534169068232117,-0.11255997832172683,,girl,0,1
507,2,-0.2808138249599609,-1.7950773566938891,-1.2736400722902892,-1.0112267482101889,0.26134723557836353,-0.3828077038012044,0.583118751087469,-0.5674561920261767,girl,0,1
508,1,0.22914329305625905,-0.3876131698696055,,-0.5469769636787976,0.8570964222621033,-0.3778539227167623,0.4432067940471628,-0.4896853666501191,girl,0,1
508,2,0.4591239541223975,0.5446033694555693,-0.4628951489816374,0.2290823776274077,0.07261021967881609,0.08780149922080277,0.6771691831792243,-0.03558079494966967,girl,0,1
508,3,0.7690978886028449,2.290224536231141,0.3140687358558205,1.3204158263392594,-1.2043694217058778,0.9745283133359534,1.1433630230727725,,girl,0,1
509,1,-1.3107272201691895,-0.6800732606382878,,-1.243351640475884,1.2494356794156378,-1.2546731746630286,-1.1621801515587742,,girl,0,1
509,2,-0.08083064142418839,-0.4515888147252548,-1.0033917645207386,-0.6474489319729048,0.6310561999681329,-0.7295723797121572,-0.21519211088928028,2.4417691192740443,girl,0,1
509,3,0.4291264765920316,-0.3601950363600416,-0.19264684121208686,-0.2698129132122956,1.4285186475398892,-0.031089246805809576,1.2140353598221931,,girl,0,1
510,1,-0.7807717837993923,-0.6617945049652452,,-0.5088669067396537,0.9407177885155938,-0.045950590059136084,-0.2521883117254089,2.5029263627586222,girl,0,1
510,2,0.1991458155258932,-0.32363752501395626,0.1451635434998514,-0.4049303878147155,0.3948021187300715,0.4791502048917352,-1.520663744508446,0.8312147819971054,girl,0,1
510,3,1.489037349331626,0.5171852359460053,1.7666533901171548,0.5062464280939097,-0.5818743951312599,1.1776333377980828,0.3226646630139571,-0.23494377764742766,girl,0,1
511,1,-1.2007364692245146,-1.5848716664538989,,-1.563822573827777,3.5365260781243952,-1.5221773532229064,,1.3505697985177147,girl,0,1
511,2,-0.5407919635564652,-0.9085577065513208,-1.1385159184055138,-1.0164235741564356,1.6621953913496206,-0.9376311852587288,-0.5457429465672999,0.6523178059772571,girl,0,1
511,3,0.5491163867134952,-0.23224374664874306,-0.530457225924025,-0.5972129478258512,0.9646535745431762,-0.2540093956057078,0.010282423823218059,-0.014874011722607487,girl,0,1
512,1,-0.5407919635564652,0.09677385546602453,,-0.2992615935743615,-0.16283204911295238,0.310721648020701,-1.5473055971398746,0.3503840133407972,girl,0,1
512,2,-0.08083064142418839,0.2155857673408017,-0.2602089181544745,0.748764972252099,-0.7102688884187602,0.776377069958266,-0.09588249139463982,-1.3598518152850203,girl,0,1
512,3,0.07915590540442967,0.7273909261859958,0.8207843129237278,0.061051672032091074,-1.5559948264617074,1.2866165216558108,-0.5986992333672897,,girl,0,1
512,4,1.0190768680225606,1.3488686190694457,1.2937188515204414,0.3676644028606587,,1.3411081135846747,1.5009686340296586,-1.0675490846146356,girl,0,1
513,1,-1.540707881235328,-1.5300353994347706,,-0.8085505363065592,-1.6138643714547136,-0.6899421310366197,-0.7695094830563041,0.99807293055936,girl,0,1
513,2,-0.5807886002636198,-1.0639271297721833,-1.6114504570022272,-0.8050859856757276,-0.5715765854488979,-0.22924049018349685,0.8779997435241615,-0.2086991337898728,girl,0,1
514,1,-1.5907036771192709,-2.8004089187112338,,-0.8050859856757276,0.05256761073498233,-0.44225307681451065,-0.8522295679585049,0.5560071863165041,girl,0,1
514,2,-2.260647341964109,-1.7950773566938891,-1.0033917645207386,0.3243575199752678,1.4238434246520677,-0.031089246805809576,-0.7166783243312956,0.7763177287904763,girl,0,1
514,3,-2.130658272665857,-0.287080013667871,-0.4628951489816374,0.9098665765857534,-0.3125660057997208,0.4890577670606195,0.6751859031907711,1.759889932075914,girl,0,1
514,4,0.4291264765920316,0.4897671024364413,0.3478497743270143,1.5629343704974483,,0.9051753781537628,-0.6855693994230359,,girl,0,1
515,1,1.3690474392101626,1.4037048860885737,,-1.1879188303825834,0.5267877133821812,-0.08558083873467356,-0.32073555666806497,,girl,0,1
515,2,-0.07083148224739975,-0.058595567754837936,-0.5980193028664127,-0.7860309572061558,-0.4104735727036653,0.4246586129628712,1.4834423616606154,-0.35894370046064705,girl,0,1
515,3,0.6991037743653246,0.6908334148399105,0.07760146655746374,-0.12083723608655085,-1.1373137958731392,0.9051753781537628,0.8121093847069418,-1.7036807274739076,girl,0,1
515,4,1.2690558474422762,0.8918997272433795,0.6856601590389525,0.03679981761627206,,1.3064316459935794,0.02477851130979817,-1.2943605939157086,girl,0,1
516,1,-0.8307675796833354,-1.3929447318869508,,-1.2831939727304436,4.606532343724783,-1.3735639206896406,-0.3592833456339612,1.5605269493781564,girl,0,1
516,2,-1.1707389916941486,-0.9816727292434916,-1.0709538414631259,-1.151541048758855,1.120011272975816,-0.8633244689920961,-0.8791758989057209,-0.2566136670710971,girl,0,1
516,3,-0.87076421639049,-0.6892126384748092,-0.8682676106359632,-0.8778415489231846,0.4183528750858277,-0.4224379524767419,0.7088224152136524,0.17076470767349336,girl,0,1
516,4,-0.4008037350814245,-0.2139649909757004,-0.3277709950968621,-0.3650880555601557,,0.35035189669623845,-0.7350512966743786,-0.3107883906302706,girl,0,1
517,1,0.34913320317772256,1.0472691504642422,,0.8492369405462061,-0.8653363322203406,0.6426249806783272,-1.902122937492595,0.4700499582692825,girl,0,1
517,2,1.7190180103977646,1.3397292412329245,0.21272562044223906,1.221676133360568,-1.7434559216926595,1.1429568702069874,-0.7211850204985378,,girl,0,1
517,3,1.9789961489942691,1.4950986644537867,0.38163081279820815,0.6534898299042389,-1.833947325726207,1.6482425408200903,-0.40897170420902335,,girl,0,1
517,4,2.2089768100604066,1.9429281784433317,0.2802876973846267,0.5079787034093257,,1.5293517947934776,-0.5756819239744849,,girl,0,1
518,1,-1.3307255385227668,0.1607495003216738,,0.2689247098819676,4.2288281811403845,0.6277636374250005,0.168627831776182,-1.1294286577466692,girl,0,1
518,2,0.579113864243861,0.7730878153686024,-0.7331434567511881,0.748764972252099,-0.03284894776764122,1.10332662153145,1.2850038330157358,-0.5233940835313823,girl,0,1
518,3,1.0390751863761378,1.7144437325302984,-0.3615520335680559,1.699784120415284,-1.0867837132239848,1.6284274164823214,1.1890264285692709,,girl,0,1
518,4,2.048990263231789,2.098297601664194,-0.057522687327311535,0.8977406493778443,,1.7671332868467025,0.3521844613699548,,girl,0,1
519,1,-0.9307591714512216,-0.7257701498208944,-1.2060779953479015,-0.16587639428735734,-0.30440939054496274,0.3701670210340072,-0.10062275996851386,-0.8575919337541944,girl,0,1
519,2,0.18914665634910452,-0.40589192554264814,-0.5980193028664127,0.1632559156416138,-1.2141925213575135,0.8804064727315519,-0.7606483298797133,-0.9127297635099756,girl,0,1
519,3,0.9190852762546744,0.6359971478207825,0.0100393896150761,0.11648448212539128,-1.5788309152431106,1.4302761731046338,-0.7127701574560473,,girl,0,1
520,1,0.35913236235451124,1.3671473747424885,-1.1385159184055138,-0.8968965773927564,-0.2337016500565784,-0.6750807877832933,-0.6428444182206813,0.29283841809349737,girl,0,1
520,2,0.12915170128837278,1.7601406217129052,-0.5980193028664127,-0.5105991820550693,-0.2632910874662249,-0.15493377391686405,0.2252378583656246,-0.26263308079989417,girl,0,1
520,3,0.9590819129618288,2.5095696043076536,-0.4628951489816374,-0.17800232149526685,0.5891483061618764,0.3949359264562181,-0.1603714157720702,,girl,0,1
521,1,0.6091113417742269,0.6359971478207825,-0.19264684121208686,-0.8899674761310941,0.7963071079601235,0.14724687223410896,0.11267889851622333,-0.6030911213006553,girl,0,1
521,2,0.04915842787406377,0.6451365256573038,-0.19264684121208686,-0.34949757772141504,1.1541477336754746,0.6673938861005381,-0.7951127726653878,-0.4966678865755234,girl,0,1
521,3,0.6691062968349587,1.5773530649824787,0.6180980820965649,-0.17107322023360444,0.2321268580307349,1.1380030891225452,-0.36988794998862384,-1.00542873493345,girl,0,1
522,1,-0.3308096208439041,-1.018230240589577,-0.4628951489816374,-0.7513854508978429,3.1901793865845924,0.3751208021184493,-0.8636912996267889,-1.5869041011352452,girl,0,1
523,1,-0.9307591714512216,-0.43331005905221215,-1.5438883800598395,-1.243351640475884,0.18556788418137216,-1.4231017315340626,-0.5797027061172163,-0.9392151839166824,girl,0,1
523,2,-0.44080037178857895,0.1241919889755885,-1.2736400722902892,-1.2762648714687812,-0.4072751058628361,-0.9029547176676336,-1.3229071638722152,-0.1759535231052168,girl,0,1
523,3,0.2791390889402022,0.3800945683981855,-1.1385159184055138,-0.7080785680124521,0.8370902350593584,-0.4323455146456263,-0.014301071974768697,,girl,0,1
524,1,-0.7907709429761809,-0.7440489054939371,-0.2602089181544745,-0.6162679762954231,1.7044710876570868,-0.26887073885903423,-1.4331762799494585,1.8494588083604149,girl,0,1
524,2,-0.23081802907601776,-0.5795401044365532,-0.19264684121208686,0.2567987826740583,0.889923362729705,0.18687712090964645,-1.1546787234636469,2.148744058956204,girl,0,1
524,3,0.0591575870508524,-0.26880125799482835,0.7532222359813402,1.4052973167946257,0.3735196416536008,0.7466543834516131,-0.7219107633334291,,girl,0,1
526,1,0.6091113417742269,0.10591323330254586,-0.9358296875783508,-0.588551571248773,-0.8459841842846902,0.6327174185094427,-1.0803443050531079,-1.4113779968035232,girl,0,1
526,2,1.5790297819227237,0.6908334148399105,-0.3953330720392498,0.022941615092947256,1.6722483839689937,1.0835114971936814,-0.11217833769303444,-1.4698866982474303,girl,0,1
526,3,2.8689213157284565,2.07087946815463,0.0100393896150761,0.3676644028606587,-0.979059118791842,1.6680576651578587,-0.055956208136033136,,girl,0,1
527,1,0.1691483379955273,1.44940177527118,-0.6655813798088003,-0.6613071344962298,-0.023647551021579904,0.2314611506696261,0.5188988520712492,0.07445408801274057,girl,0,1
527,2,0.5891130234206496,1.4128442639250949,-0.057522687327311535,0.1771141181649386,0.4846560321095297,0.7317930401982864,0.2223536562373058,-0.7441861791036581,girl,0,1
527,3,1.299053324972642,1.961206934116374,0.4829739282117896,0.7037258140512925,-0.3252046458075953,1.2123098053891779,1.4416308154056243,-0.5034096299517762,girl,0,1
528,1,-0.6207852369707743,-0.43331005905221215,-1.1385159184055138,-1.2935876246229374,-1.1183953278006291,-1.1209210853830895,-0.857301425931079,0.5148343964115328,girl,0,1
528,2,-1.2307339467548806,-0.4150313033791695,-0.8682676106359632,-1.217367510744649,-0.4163401493201914,-0.6552656634455245,-0.7630069940931105,0.7074556357330385,girl,0,1
528,3,-0.3208104616671154,0.4989064802729627,-0.5980193028664127,-0.6474489319729048,0.1103971238631628,-0.11034974415688448,-1.4140087443302445,-0.0803652330919197,girl,0,1
530,1,-0.4108028942582131,0.2887007900329723,-0.3277709950968621,-0.17800232149526685,-0.24022410741432484,0.6872090104383068,-0.052988587291060686,-0.8301434071508802,girl,0,1
530,2,0.6091113417742269,-0.14998934612005116,0.4829739282117896,0.8423078392845436,,1.1726795567136403,3.096668581164129,-1.4732575699355568,girl,0,1
530,3,0.6191105009510155,0.4440702132538348,1.0234705437508906,1.5040370097733171,-0.6857882395924736,1.6482425408200903,0.7877705142955432,-0.322104888440409,girl,0,1
531,1,0.35913236235451124,0.2430039008503657,-1.2736400722902892,-1.2554775676837937,0.4650592537237155,-0.3184085497034561,-1.2437073488128203,-0.6608774930971071,girl,0,1
531,2,-0.2008205515456519,0.6816940370033892,-0.9358296875783508,-0.7791018559444931,0.3579016345722749,0.13733931006522465,-0.1729321890322731,-0.5274872848669644,girl,0,1
531,3,0.0591575870508524,1.3671473747424885,-0.530457225924025,-0.7929600584678181,-0.634928536109039,0.6327174185094427,-2.343935571976042,,girl,0,1
532,1,-1.0607482407494742,-0.14998934612005116,-0.9358296875783508,-0.612803425664592,-0.5657928129637866,0.6376711995938851,-1.5834259014511345,0.01811237551120011,girl,0,1
532,2,-1.350723856876344,0.4075127019077495,0.21272562044223906,-0.7063462926970363,-0.8505657093277327,1.0785577161092392,-1.2269360158294975,-1.6745467650265302,girl,0,1
532,3,-1.7406910647711005,0.9467359942625074,0.6180980820965649,-0.507134631424238,-0.27625683700041004,1.7621795057622605,-0.6406359076972621,,girl,0,1
533,1,0.6691062968349587,1.1752204401755404,0.4154118512694019,0.4127035610614657,-0.15533673737090492,0.6624401050160958,-0.5304794068875016,-1.6555254176435312,girl,0,1
533,2,1.0490743455529266,1.3214504855598816,1.158594697635666,0.3797903300685685,,1.0884652782781234,-0.6400707458919299,-1.156877184349984,girl,0,1
533,3,1.199061733204756,1.9429281784433317,1.158594697635666,0.9029374753240909,-1.7332703680454693,1.6779652273267434,0.2196175223310494,,girl,0,1
534,1,-1.1507406733405714,-0.5429825930904679,-0.4628951489816374,-1.0510690804647482,0.024349989242665498,0.28099896151404785,-1.2515716483253934,-0.3081398485895999,girl,0,1
534,2,1.0390751863761378,1.0838266618103272,0.2802876973846267,0.11301993149456023,-1.3228096879707532,1.1974484621358514,-1.5573700653042009,,girl,0,1
535,1,-0.19082139236886328,-0.4515888147252548,-0.4628951489816374,-0.20052190059567007,0.18888538004093253,0.6475787617627693,-1.0020829505560729,-0.8525356262220051,girl,0,1
535,2,-0.520793645202888,-0.5338432152539466,0.4154118512694019,0.9687639373098852,0.004006154199062701,1.1082804026158923,0.9169875662204092,-1.136170401122922,girl,0,1
535,3,0.3091365664705681,-0.5338432152539466,0.7910569990690774,0.6049861210726014,-1.3135844662286509,1.5987047299756685,1.8298135569520997,-1.225739277407422,girl,0,1
536,1,0.5891130234206496,0.6725546591668677,-1.0709538414631259,-0.8068182609911432,-0.7338330429685521,-0.09548840090355794,0.06806865431748428,0.2259025374292745,girl,0,1
536,2,0.03915926869727514,0.29784016786949363,-0.6655813798088003,-0.254222435373555,0.4658937403869553,0.4642888616384086,-1.238698054877737,-0.06182543880722454,girl,0,1
537,1,-0.4707978493189449,-1.0365089962626193,-0.4628951489816374,-0.013436166530781526,0.04202494492231086,0.5187804535672725,-0.37866985538439263,0.12622104608039533,girl,0,1
537,2,0.6291096601278041,0.3709551905616642,0.3478497743270143,1.6149026299599178,-1.0201364004267646,1.0141585620114906,-1.5015400037154751,,girl,0,1
538,1,-1.540707881235328,-1.703683578328676,-1.2060779953479015,-1.0909114127193078,-1.0926634012880088,-0.967353871765382,-0.8978575205004246,0.7108265074211645,girl,0,1
538,2,-2.340640615378418,-1.913889268568666,-0.8682676106359632,-0.4672922991696784,0.9877040219124352,-0.4620682011522794,-1.5210474706050552,0.5938091045333502,girl,0,1
539,1,-1.3707221752299212,0.2612826565234083,0.4154118512694019,0.35034164970650233,-1.0869489262620895,0.7516081645360552,3.4010280252806524,-0.38470679121989854,girl,0,1
539,2,-0.6207852369707743,0.13333136681210986,1.3612809284628289,0.9964803423565354,-1.4547439697851294,1.2568938351491576,0.1259883547583978,-1.149894664424579,girl,0,1
540,1,-1.2307339467548806,-0.6709338828017665,-0.8682676106359632,-0.26461608726604874,-0.009671371548555177,-0.060811933312462624,1.079681174778972,-0.9418637259573532,girl,0,1
541,1,0.21914413387947046,-0.1591287239565725,-0.2602089181544745,-0.4638277485388471,-0.04512365635256359,0.07294015596747629,-0.16788952761052814,0.04700556140942602,girl,0,1
541,2,1.2590566882654877,0.18816763383123772,0.4829739282117896,0.16498819095702932,,0.5881333887494632,-0.5042921862618378,,girl,0,1
541,3,1.998994467347846,0.2704220343599296,0.21272562044223906,-0.4517018213309375,,0.8605913483937833,-1.149141806145726,-0.6960308692732817,girl,0,1
542,1,-1.2807297426388236,-0.8171639281861076,-1.0709538414631259,-1.0874468620884763,-0.2372241052104149,-1.2794420800852395,-1.5193790962719715,1.9250626447941053,girl,0,1
542,2,0.8890877987243084,0.2155857673408017,-0.5980193028664127,-0.8050859856757276,-0.26648375451696804,-0.7840639716410212,-0.6970957805967268,-0.6786949577343463,girl,0,1
542,3,0.01916095034369789,-0.14084996828352986,-0.3277709950968621,-0.5677642674637853,-0.3322210403858556,-0.3976690470545309,-0.7897406073128586,-0.26335541044734984,girl,0,1
543,1,-0.9207600122744329,-1.4386416210695574,-1.1385159184055138,-1.1359505709201143,-0.40955810176335816,-1.3487950152674295,-1.032092833872414,1.4606046814801252,girl,0,1
543,2,-0.29081298413674955,-1.0730665076087047,-1.0033917645207386,-0.9627230393785506,-0.5710319498475165,-0.8583706879076538,-0.022063183559440064,1.4979250465986669,girl,0,1
543,3,-0.14082559648492016,0.2064463895042804,-0.5980193028664127,-1.0510690804647482,-0.2724529772908574,-0.4719757633211638,-0.16251944772591526,-0.5893668579989982,girl,0,1
544,1,-1.7806877014782547,-2.535366961452116,-1.1385159184055138,-0.4153240397072092,0.2457418555856357,-0.8038790959787899,-1.0109357618609978,1.2588339332908485,girl,0,1
544,2,-1.4107188119370755,-2.0783980696260502,-0.4628951489816374,-0.2698129132122956,0.4685382125380262,-0.3530850172945514,0.836895170892815,0.042671583524691976,girl,0,1
544,3,-0.37080625755105856,-1.484338510252164,0.07760146655746374,0.07317759924000035,-0.16607051026846542,0.15220065331855115,-0.2821710839588373,0.17076470767349336,girl,0,1
545,1,-0.9707558081583764,-1.1096240189547901,-0.6655813798088003,-0.21784465374982645,1.0104256794813604,-0.026135465721367386,0.2395274845284853,0.6419644143637265,girl,0,1
545,2,-0.08083064142418839,0.4989064802729627,0.5505360051541772,0.5131755293555724,-1.2063331378535995,0.4395199562161977,1.1424162206387474,0.8827409635156085,girl,0,1
